,kl,-2,-1,exp,1,2,obs
45,-1.0,0.5716455613732974,0.7674352438762663,1.0650607473989009,1.5187613916875173,2.143555467269157,0.9850561282164204
46,-0.8,0.6215112128419179,0.834379974985408,1.1579678765911805,1.6513994650017918,2.331109559771668,1.0767755443584937
47,-0.6,0.6774348036811342,0.9094575011207053,1.2621618483126729,1.8001922930226726,2.541494967382814,1.1800698174204467
48,-0.4,0.7405606781337823,0.9942041065856169,1.3797747461776178,1.9681771321650228,2.7791699255227917,1.2983065900483963
49,-0.2,0.8121283520111799,1.090283843693715,1.5131159725948136,2.158607861707002,3.048579686345745,1.4336106021456942
50,0.0,0.8935613111097844,1.1996077448104654,1.6648376934319433,2.37602267342386,3.356643338528555,1.5887469217620296
51,0.2,0.9866362759328615,1.3245610605611817,1.8382502033803212,2.6238162465757346,3.7075215908223584,1.7680035765119362
52,0.4,1.09260341648546,1.4668221465346076,2.035682755197117,2.9059663676843273,4.107083728556591,1.9736917233491933
53,0.6,1.2136940060989432,1.6293864913847542,2.2612925431343847,3.228532225763184,4.563852114430255,2.2111472967027734
54,0.8,1.353224842672731,1.8167069025448053,2.5212592552513486,3.600207492687115,5.090511934038005,2.4865794051562227
55,1.0,1.5064683032344188,2.022436537261244,2.806774626432974,4.000089675687761,5.632847362062821,2.7947527296215324
56,1.2,1.6919532303936593,2.271450401670255,3.1523606477376065,4.502922241361631,6.370188383323779,3.166694628880589
57,1.4,1.9000566179288434,2.550829591776919,3.540088226575097,5.057515784596535,7.1563446059520235,3.5958433601339226
58,1.6,2.132054865631652,2.8622876767079846,3.972335485698363,5.6764630282028135,8.034183792176993,4.064981148580268
59,1.8,2.391464530621127,3.210545641025589,4.45565429431895,6.367760146461752,9.01422584041207,4.58608711334107
60,2.0,2.6700437855833217,3.5845388160223064,4.974688901684876,7.110167388461804,10.066535927634844,5.142593244114069
61,2.2,2.9660490955819023,3.981926502758995,5.526190842754366,7.899025727805185,11.186171018135616,5.714662857028608
62,2.4,3.265463911181745,4.383891457193375,6.084045200127443,8.691566825714414,12.308333440523473,6.260704773556132
63,2.6,3.5436161472908156,4.757311358574707,6.602284207825336,9.430557225676216,13.348889950536696,6.71814580913384
64,2.8,3.7704437084605904,5.061827787086797,7.0248977084878375,10.029916801137285,14.180715604387231,7.025886665263136
65,3.0,3.9106750175479457,5.2500885839169245,7.286169505134874,10.397818936057531,14.68124097158602,7.111531538997002
66,3.2,3.916081081102924,5.257346234431622,7.296241806013969,10.405695660927629,14.669614286664864,6.9111515888593225
67,3.4,3.798381226911961,5.099333958278815,7.076949462744101,10.088704982078054,14.204541272240006,6.491072107860051
68,3.6,3.5737539538935827,4.797771420758216,6.658435426332472,9.491122065077379,13.354059997732477,5.916183368725006
69,3.8,3.2824923764075065,4.406752203863,6.115771764848484,8.71923364421684,12.26700781665906,5.272738839433191
70,4.0,2.9644214890771137,3.9797414379577636,5.523158369631865,7.877025247691593,11.085771862282119,4.6399141905743075
71,4.2,2.6447704284903986,3.5506092864767886,4.927600876493179,7.029912153385726,9.897628160198629,4.052021368527376
72,4.4,2.345642478414844,3.1490294495495985,4.370280992280302,6.240366580539387,8.789627076325885,3.5345072415544614
73,4.6,2.0740256997629043,2.784383412125867,3.8642185143662893,5.5190254985249485,7.775930322724727,3.084779013860389
74,4.8,1.8363600076549158,2.4653167723959224,3.421411962943926,4.887722775685632,6.8885560203349785,2.703692751857551
75,5.0,1.6280074075808926,2.1856030139860225,3.0332200640612674,4.333739409117265,6.108904755828251,2.3739108643260143
76,5.2,1.447200514828316,1.9428694195875316,2.6963499169944223,3.8527246070939003,5.431415979741197,2.099118508587086
77,5.4,1.2908527761990063,1.7329722857127652,2.4050508138252833,3.436628354045765,4.845160290150103,1.8679710060196093
78,5.6,1.1553661514937514,1.5510812366108375,2.1526190702384542,3.0758526291675006,4.336477071548855,1.6642423969985192
79,5.8,1.038069280055699,1.3936099655635648,1.9340775438051128,2.763443004597287,3.89589426308302,1.4952187359648224
80,6.0,0.9363502872408955,1.2570520259372302,1.7445599233905782,2.4925411845877594,3.5138099385138517,1.3469812955326146
81,6.2,0.847700785562303,1.1380399028013815,1.5793927098334253,2.2564478160480537,3.180791858266528,1.2189712844060996
82,6.4,0.770126333118112,1.0338960541426863,1.4348599610777382,2.049867826884947,2.8893817358132012,1.107212100084482
83,6.6,0.7020739480511251,0.9425355988899952,1.3080682408243696,1.8686309912213646,2.6337298986807784,1.0096865723491935
84,6.8,0.6421351988899486,0.8620677151376233,1.1963934316534648,1.7089988077944347,2.408546971759979,0.923667327245849
85,7.0,0.589341577886784,0.7911921794082081,1.0980310595072629,1.567984854682923,2.20968776622538,0.8479640243402106
86,7.2,0.5423802139987967,0.7281464598515669,1.0105350502646588,1.442892119707885,2.0332907959406668,0.7813484724620314
87,7.4,0.5005680103507074,0.6720134976247839,0.9326326927953804,1.3315468233224363,1.8762719655616333,0.7216649407545568
88,7.6,0.46320200176536996,0.6218495606522284,0.8630142583661748,1.2320631481847681,1.7360150283580011,0.6682595791779661
89,7.8,0.4296998261265698,0.5768728266949461,0.8005947196932441,1.1428543907341377,1.610204738776649,0.6205168806269541
90,8.0,0.3996032186643323,0.5364680744352718,0.7445202613157573,1.0627260474426001,1.4972249087842144,0.5773656069737877
91,8.2,0.3724538866318326,0.5000200449965666,0.6939370156478487,0.9904494753512785,1.3953220656976175,0.5388225724388334
92,8.4,0.347875808186709,0.46702392834653966,0.6481443980413982,0.9250249253730847,1.3030895495988424,0.5037822966017919
93,8.6,0.3256004277596075,0.4371191881270213,0.6066420495069523,0.8657330289892472,1.219507079965198,0.47200273613749855
94,8.8,0.3053423788246175,0.40992271923897006,0.5688982897413546,0.811816153671244,1.143507373293208,0.4430829297696742
95,9.0,0.28687101750905986,0.38512488184847804,0.5344833948876955,0.7626581360328295,1.0742203205989302,0.4166899330620653
96,9.2,0.2699871253044476,0.36245822473231115,0.5030261912189629,0.7177284611818497,1.0108976532986333,0.3925500239743074
97,9.4,0.25453543485314767,0.34171430117011936,0.47423739254255515,0.6766197181161585,0.9529826237144221,0.37042031165641487
98,9.6,0.24033344386654212,0.32264810149535833,0.44777696993661636,0.6388316996376012,0.8997311704439197,0.3500875914297664
99,9.8,0.22726174530996326,0.30509932153886665,0.4234224503266031,0.604053801762818,0.8507233924060453,0.33134885358645455
100,10.0,0.215086844553077,0.2887544943192097,0.4007387984698733,0.5716297991761031,0.8049400434317241,0.31399405533018604
